CreatedAt,favorite_count,full_text,url,views_count
Sat Dec 02 12:43:06 +0000 2023,33,"Chennai Metro Rail Limited Offers Special ?5 Fare for passengers purchasing single journey E-QR tickets like Static QR, Paytm, WhatsApp, or PhonePe only as part of Foundation Day Celebrations on 03-12-2023 and 17-12-2023

#chennai #chennaimetro #metro #metrorail #commute #passengers #journey #travel #metrotravel",https://x.com/cmrlofficial/status/1730930591649161725,4561
Sat Dec 02 07:11:35 +0000 2023,6,"Bilateral bullies , Paytm trophy bullies ? my team https://t.co/eTef5Wk8x1",https://x.com/CheersChange/status/1730847161041207516,1306
Sat Dec 02 06:11:29 +0000 2023,8,"?Apply for an IDFC Credit Card and get 500 paytm cashback from my side 

? Apply Now - https://t.co/ponItBtiTQ

?Benefits Of IDFC Credit Card 
1. Welcome benefits worth up to ?1,500?
2. Upto 10X never expiring Reward Points, redeemable anywhere online.?
3. Buy 1 Get 1 offer on movie tickets up to ?250, twice every month?
4. 16 complimentary Railway lounge visits per year.?
5. Get Flat 100 OFF on Swiggy InstaMart on Thursday

?Note: Depending upon card customization, Your benefits will change

#ccgeek #ccgeeks #NWcrazydeals",https://x.com/nebula_world/status/1730832035454058642,2938
Sat Dec 02 09:10:42 +0000 2023,9,"Double the excitement this weekend at #NYCinemas Immerse yourself in the untamed wilderness with #Animal and witness the heroic saga of #SamBahadur 

Grab your tickets now for an unforgettable movie marathon on @bookmyshow or @Paytm 

#AnimalMovie #SamBahadurMovie #NowShowing https://t.co/R5GK7xTKZ4",https://x.com/ny_cinemas/status/1730877136117149974,516
Sat Dec 02 17:26:47 +0000 2023,68,"Paytm UPI Waali Chai! Humbled to see the Hon’ble Minister @AshwiniVaishnaw experience the magic of lightning fast payments with our innovative Soundbox ? 

Har dukaan, Har vyaapari kehta hai #PaytmKaro

#DigitalIndia #HarPaymentDigital",https://x.com/Paytm/status/1731001983539257763,15041
Sat Dec 02 08:51:19 +0000 2023,2,"UPI Market Share in India 
1) PhonePe - 47%
2) GooglePay - 33%
3) Paytm - 13%

57% of UPI transactions are from Merchants

NPCI does not want any single UPI app to have more than 30% market share",https://x.com/rohitkumar9815/status/1730872260683092374,145
Sat Dec 02 03:39:41 +0000 2023,30,"Paytm Postpaid is Down for two days almost, many users received Blocked notification all of a sudden without proper explanation. No official statement from paytm side about the problem. 

It’s an important mode of payment for many. Is there a lender change happening or another issue related to RBI Policy? 

Very Bad experience. @vijayshekhar @Paytm 

Should look for alternatives.",https://x.com/iRobinPro/status/1730793836803481918,5154
Sat Dec 02 11:41:09 +0000 2023,2,#HiNanna Kakinada Chankunya and Chandragupta Bookings Opened in paytm on Dec 7th,https://x.com/naalifemiracle/status/1730915000116756922,377
Sat Dec 02 13:42:06 +0000 2023,4,"#IBLA2023 | @ONDC_Official named the winner in 'The Disruptor' category. Receiving the award, @KoshyTK, MD&amp; CEO of #ONDC said it will be a game changer &amp; the network wouldn't be limited to a privileged few. 
#CNBCTV18IBLA #IBLA #Business @StanChartIN @ShereenBhan #PhonePe #PayTM https://t.co/8zGuyN3qV0",https://x.com/CNBCTV18News/status/1730945438810022232,5176
Sat Dec 02 15:45:34 +0000 2023,7,"@DEFindia @OsamaManzar @shalinikala @APC_News @ISOC_Foundation @apnic @GDInclusion @MadanRao @saurabh0426 @khanamirullah @cdpp_india @RajCMO @ashokgehlot51 @MIB_India @MoRD_GoI @EduMinOfIndia @_DigitalIndia @mygovindia @JharkhandCMO @IrfanActive @RajawatUtkarsh @ArpanaSinghal @AspenInstitute @GoI_MeitY @njbarbhuiya @AccentureIndia @Akhtarbad @equallyable @UsipiO @natashabadhwar @CMOTamilnadu @UNESCO @CSCegov_ @hydermkhan @kendimalibot @WHO @MoHFW_INDIA @ChhattisgarhCMO @alex_b_amaral @GooglePay @Paytm @MXR_world @SoniaJorgeICT4D @karosambhav @DE_Accelerator @UNEP @UNTechEnvoy @THubHyd @jayesh_ranjan #336/365: ""Nearly 700 million of the 1.4 billion people in India are unconnected. We strive to bridge this gap.""
?India

@DEFindia is creating a more equitable digital future by imparting computer literacy. 

#WorldComputerLiteracyDay

#DailyDigitalStory https://t.co/1JEnFxqxzK",https://x.com/AbnerManzar/status/1730976508846747819,109
Sat Dec 02 10:16:38 +0000 2023,2,"Thank you for the shout-out ? next time bolna tumhe bhi paytm kardenge. 

#AnkitaLokhande",https://x.com/realmehnaz/status/1730893731815981123,555
Sat Dec 02 16:30:27 +0000 2023,5,"Crime investigative thriller #Sooragan now in cinemas near you. 

BMS - https://t.co/NpcSEyRFHE
TicketNew - https://t.co/aVtvmUG1uh
Paytm - https://t.co/TGOHca8jxb

@Karthiken_actor
@DirSathishkumar @3rdEye_CC @SubikshaOffl @VincentAsokan @VinodhiniUnoffl @achurajamani https://t.co/dqEKWtBkth",https://x.com/KollywoodCinima/status/1730987805084655840,1116
Sat Dec 02 17:41:40 +0000 2023,7,"If this isn't sarcasm, someone pls tell him that all Kohli managed to win was paytm bilateral series in his captaincy tenure 

Unreal irony in this tweet ??",https://x.com/91_of_79/status/1731005725269426564,483
Sat Dec 02 08:20:44 +0000 2023,5,Any idea why paytm postpaid isn't working,https://x.com/Sakethxlife/status/1730864564307403200,363
Sat Dec 02 01:51:57 +0000 2023,4,Who the fuck cares about icc trophy when you can win IDFC Paytm Pan Paraag Masala series!??,https://x.com/Utdbhattji/status/1730766721802244247,126
Sat Dec 02 06:55:22 +0000 2023,2,"Excellent power star would simply follow TDP to defeat ycp in AP 
He should be given respectable
Seats and position
He should.not.listen to pilla.sainks and Paytm puvvu 
All the best ? Pawan sir",https://x.com/chowdaryvishru/status/1730843079975002532,190
Sat Dec 02 17:05:22 +0000 2023,1,"Again facing worst service of

@Paytmcare @Paytm @vijayshekhar",https://x.com/brij2222/status/1730996593451782197,92
Sat Dec 02 16:23:45 +0000 2023,11,"Introducing our ticketing partner @Paytm ?

#DabangDelhi #HarDumDabang #PKLSeason10 https://t.co/yJafhjgy8H",https://x.com/DabangDelhiKC/status/1730986119762944073,717
Sat Dec 02 11:47:10 +0000 2023,2,"First income - 110000
Age - 19
Source - Paytm promocode bug",https://x.com/skepticalCA/status/1730916514784850017,104
Sat Dec 02 15:37:03 +0000 2023,1,"#Sooragan - Constant positive word-of-mouth from audience. In cinemas Now #SooraganSuperHit 

BMS - https://t.co/WktJPX956b
TicketNew - https://t.co/Uk7ruj9go6
Paytm - https://t.co/5mvTgoznff

@Karthiken_actor
@DirSathishkumar @3rdEye_CC @SubikshaOffl @VincentAsokan https://t.co/hGJnSUOUjW",https://x.com/Kollywoodtoday/status/1730974364483420580,154
Sat Dec 02 15:47:08 +0000 2023,1,"#Sooragan - Constant positive word-of-mouth from audience. In cinemas Now #SooraganSuperHit 

BMS - https://t.co/RVLdnbtb3o
TicketNew - https://t.co/ziAwO02IT5
Paytm - https://t.co/9Q9fTwywIZ

@Karthiken_actor
@DirSathishkumar @3rdEye_CC @SubikshaOffl @VincentAsokan https://t.co/o3vYatfUaj",https://x.com/kollywoodtimes/status/1730976905674002882,161
Sat Dec 02 15:36:50 +0000 2023,0,"#Sooragan - Constant positive word-of-mouth from audience. In cinemas Now #SooraganSuperHit 

BMS - https://t.co/tjNbo7ASRc
TicketNew - https://t.co/9fhGy5dLoD
Paytm - https://t.co/i10QDRHNZI

@Karthiken_actor
@DirSathishkumar @3rdEye_CC @SubikshaOffl @VincentAsokan @VinodhiniUnoffl @achurajamani @jasonwiliamsDOP 
@kukarthik1 @dangermani18 @divomusicindia @teamaimpr @CtcMediaboy",https://x.com/ctcupdates/status/1730974309974478994,1036
Sat Dec 02 15:36:51 +0000 2023,0,"#Sooragan - Constant positive word-of-mouth from audience. In cinemas Now #SooraganSuperHit 

BMS - https://t.co/QNamvadVvp
TicketNew - https://t.co/RPe5Ag9SmQ
Paytm - https://t.co/KiOZCAyL80

@Karthiken_actor
@DirSathishkumar @3rdEye_CC @SubikshaOffl @VincentAsokan https://t.co/ObW24PzWSz",https://x.com/HiFiTalkies/status/1730974314516922708,107
Sat Dec 02 08:32:50 +0000 2023,2,"Postpaid option not working.
If you are going to stop the postpaid access you should have informed your users in advance. Now most of us like me have commitments and we really are suffering.
@Paytmcare
 @paytmbankcare @Paytm @PaytmBank 
#paytmpostpaid
#paytmdowndown",https://x.com/surrealholic/status/1730867608529035417,592
Sat Dec 02 07:58:25 +0000 2023,1,@Jayesh_Kashyap_ @Paytm @Paytmcare Bro did ur problem got resolved i am also facing the same help me,https://x.com/megharaj_kn/status/1730858948528595294,31
Sat Dec 02 13:19:09 +0000 2023,1,"Graphic content
UPDATE: We need urgent help for Jhansi's treatment. We could raise only Rs. 4500 and we need Rs. 13500 more for her. ?
Details: Umeed for Animals Foundation 
A/c no. 259999956541
IFSC code: INDB0001622
OR Gpay on 9999956541 or use Paytm wallet number 9717654054 https://t.co/v2g1tGCAJf",https://x.com/umeedforanimals/status/1730939662066172271,117
Sat Dec 02 16:24:41 +0000 2023,7,"@HardikChahar1 @op_prince69 @messi39023 Ratio + I need Meta Mask Wallet , My meta wallet got hacked, Paytm",https://x.com/I_m_dhruv_/status/1730986352257413558,242
Sat Dec 02 02:10:30 +0000 2023,2,Bullshit Paytm postpaid @Paytmcare,https://x.com/DeepakP75333176/status/1730771389135958390,208
Sat Dec 02 10:27:43 +0000 2023,1,"#Sooragan - Receiving love & support from audience. In cinemas Now 
#SooraganSuperHit 

BMS - https://t.co/tjNbo7ASRc
TicketNew - https://t.co/9fhGy5dLoD
Paytm - https://t.co/i10QDRHNZI

@Karthiken_actor
@DirSathishkumar @3rdEye_CC @SubikshaOffl @VincentAsokan @VinodhiniUnoffl @achurajamani @jasonwiliamsDOP 
@kukarthik1 @dangermani18 @divomusicindia @teamaimpr @CtcMediaboy",https://x.com/ctcupdates/status/1730896520550191515,527
Sat Dec 02 12:36:28 +0000 2023,2,"Popular Payment Apps by Global Users ?

AliPay : 650M ?? 
WeChat Pay : 550M ?? 
Apple Pay : 507M ?? 
Google Pay : 421M ?? 
PayPal : 377M ?? 
Paytm : 333M ?? 
PhonePe : 300M ?? 
Samsung Pay : 140M ?? 
Venmo : 52M ?? 
Cash App : 36M ??",https://x.com/Goodwisher08/status/1730928920302895544,77
Sat Dec 02 04:07:17 +0000 2023,6,"Embark on a nostalgic journey down memory lane with those flavours that will forever remain in your memory. Authentic Bengali flavours are now available online. ?

Do check out the amazing India page on @mystoreforindia and @Paytm.
https://t.co/WWUgvSHrN4
https://t.co/caaUSUp1Gv

#ondc #DigitalIndia #everyonescommerce #BiswaBangla #bengaliculture

@PiyushGoyal | Rajesh Kumar Singh | Sanjiv Singh | Bejoy John | @anilarch | @NandanNilekani | @AdilZainulbhai | @rssharma3 | @buzzindelhi | @sureshksethi | @dilipasbe | @jaxayshah | @ramann_siva | @ashishchauhan | @pramodkvarma
| @SujithNairK | @kumarraja1 | @praveendel | @KoshyTK | @shireeshjoshi | @jainvibhor | @biswabangla15",https://x.com/ONDC_Official/status/1730800779202863449,1247
Sat Dec 02 08:44:00 +0000 2023,2,@itsprateekkkk Paytm girl???,https://x.com/rudranshhshukla/status/1730870418800828722,133
Sat Dec 02 14:37:37 +0000 2023,2,"Rayad Ryan and other Gujarat Giants are coming to Visakhapatnam! 

Watch your favorite legends in #LegendsLeagueCricket. ? 

Book your tickets on Paytm today! ? 

#GujaratGiants #Adani #Cricket #LLCT20 #GarjegaGujarat #Visakhapatnam https://t.co/n5qCZajxCo",https://x.com/Giant_Cricket/status/1730959410451841191,225
Sat Dec 02 10:26:41 +0000 2023,0,"#Sooragan - Receiving love & support from audience. In cinemas Now 
#SooraganSuperHit 

BMS - https://t.co/dBl6cjYYyo
TicketNew - https://t.co/NtKsEXKyCn
Paytm - https://t.co/KzxESandAz

@Karthiken_actor
@DirSathishkumar @3rdEye_CC @SubikshaOffl @VincentAsokan @VinodhiniUnoffl @achurajamani @jasonwiliamsDOP 
@kukarthik1 @dangermani18 @divomusicindia @teamaimpr @CtcMediaboy",https://x.com/CtcMediaboy/status/1730896260486574249,121
Sat Dec 02 03:49:47 +0000 2023,1,@not_ur_siri And money too.. Rukk tere ko Dedso paytm karta huuu,https://x.com/jayesh16222/status/1730796374932005239,61
Sat Dec 02 13:48:44 +0000 2023,5,"Hello @paytmbankcare 
How to connect you guys? Is there any contact number for your postpaid services or you only provide pathetic services? 
Help me to close my Paytm Postpaid account asap, I don’t need it, I don’t want to use it. 
@Paytmcare @PaytmBank @Paytm",https://x.com/geetanshvivek/status/1730947106792485274,717
Sat Dec 02 12:49:33 +0000 2023,3,"Happy wala birthday kshtrani @Hiranyaa_ .
Rest all is coming over in WA and Paytm. 
Love you hamesha kahne ki darkar hai kya? 
Ya telepathy is intact ?",https://x.com/RaginiRavikiran/status/1730932212852564329,541
Sat Dec 02 01:57:46 +0000 2023,1,"@shalini11147 @TFS2023 Send paytm no, it's not joke",https://x.com/Vikas2033393/status/1730768188823253230,27
Sat Dec 02 17:17:46 +0000 2023,5,@PaytmBank opened an account on Dec1st and today I find there’s an beneficiary added without my knowledge. And Paytm help simply says delete the beneficiary. There’s no way to report this @RBI,https://x.com/viswadutt/status/1730999713305067555,116
Sat Dec 02 09:04:34 +0000 2023,4,"@digitaldutta You can spot a sure shot bahkt with following indications:-
i. Bindi/teeka on forehead
ii. Boasts Adhaar card as id proof
iii. Uses Paytm
iv. Ardently backs anything that is said by Govt.
If any more are there let me know.",https://x.com/maverick_usp/status/1730875593145659438,255
Sat Dec 02 17:58:16 +0000 2023,1,@babachd @AnIrBan_MY @PaytmBank @Paytmcare @Paytm Paytm postpaid loan is currently unavailable,https://x.com/bonidutta01/status/1731009905753247943,142
Sat Dec 02 08:15:54 +0000 2023,0,"@Paytmcare @Paytm Pls Help me I'm unable to use paytm postpaid anywhere neither pn petrol pumps nor on grocery store Why Paytm Postpaid is not working
#Paytm
#PaytmPostpaid",https://x.com/mrdeepsdk/status/1730863345912484188,601
Sat Dec 02 13:53:03 +0000 2023,1,@geetanshvivek @paytmbankcare @Paytmcare @PaytmBank @Paytm Specially postpaid ki,https://x.com/MrMalfoy1/status/1730948193976742106,118
Sat Dec 02 17:53:14 +0000 2023,5,"Donate, save tax

Janswabhiman Welfare Society (80G tax exempted)

1. UPI/GPay janswabhiman@axisbank

2. Cards/PayTM

https://t.co/7IGNDgjxKf

3. IMPS/NEFT/Bank Transfer

Jan Swabhiman Welfare Society

Savings Ac-000701254577

IFSC-ICIC0000007

Mail details at mailus@janswabhiman.org",https://x.com/agniveer/status/1731008639220277718,496
Sat Dec 02 17:49:21 +0000 2023,1,"@ImAb_45 @lamR0HAN @Iconic_Rohit Ratio + I need Meta Mask Wallet , My meta wallet got hacked, Paytm",https://x.com/PullSpecialist/status/1731007659522863454,75
Sat Dec 02 14:05:20 +0000 2023,1,"@notursriram111 If ur cc bill for a month is more than 20-25k then pay in Paytm,u will get equivalent cashback points , 30k points sums upto 275/-.....",https://x.com/SaiTEJA_KE/status/1730951284755144883,42
Sat Dec 02 11:07:29 +0000 2023,1,"Why you guys are so irritating @Paytm @Paytmcare 
If you don’t want to provide real help then what this help option is doing in your app? FAQs are not considered as help. We users are equally smarter like you, so need real help. Else keep doing what you are doing.",https://x.com/TheBigChahal/status/1730906527773630720,224
Sat Dec 02 14:07:15 +0000 2023,7,@thefaadguy I am surprised that besides Paytm events not one person is able to do what bookmyshow does,https://x.com/100CrMan/status/1730951769335988564,2758
Sat Dec 02 12:04:56 +0000 2023,2,@bahispalliyan @vijayshekhar @Paytm @Paytmcare @vijayshekhar there is no assistance from any where... It's better @Paytmcare should give some update regarding on postpaid issue or else everyone will look for another options,https://x.com/CasperSaikiran/status/1730920987062047115,198
Sat Dec 02 11:42:58 +0000 2023,1,"Almost 2 days ,no utility bills are now payable through paytm postpaid . This is ridiculous that nobody is bothered to even confirm whether there is any issue",https://x.com/NaijeevChandran/status/1730915458818375904,122
Sat Dec 02 12:47:58 +0000 2023,2,"Team #Sooragan expressing their gratitude to everyone for pouring unconditional love & positive response. 

#SooraganSuperHit 

BMS - https://t.co/tjNbo7ASRc
TicketNew - https://t.co/9fhGy5dLoD
Paytm - https://t.co/i10QDRHNZI

@Karthiken_actor
@DirSathishkumar @3rdEye_CC @SubikshaOffl @VincentAsokan @VinodhiniUnoffl @achurajamani @jasonwiliamsDOP 
@kukarthik1 @dangermani18 @divomusicindia @teamaimpr @CtcMediaboy",https://x.com/ctcupdates/status/1730931814397854148,535
Sat Dec 02 05:30:00 +0000 2023,0,"Santa is here early?
Get an exclusive discount with Paytm and @HSBC_IN to make your next trip budget-friendly.
Book your tickets now - https://t.co/Q6SiQbzJiM

#Sale #DecemberSale #Flights #Holidays #NewYearTrip #PaytmKaro https://t.co/QpJYgJbjEC",https://x.com/PaytmTravel/status/1730821595986571416,133
